Strain,Stress_Pa
4.88539725837284e-07,32392.0970564353
1.27049242429243e-07,9223.11287936863
1.67645170475496e-06,118850.506437235
1.6337162744665e-06,116577.363977728
6.15701780340927e-07,39329.026310052
2.0859882193577e-06,143944.52505129
2.22332112488904e-06,155930.850066883
7.77294616146334e-07,56291.6472423312
1.03229929208921e-06,75710.321531964
2.97141501704177e-06,208933.459152676
1.1227934035522e-06,79399.2207799787
2.28240501526831e-06,158661.500229662
1.35817627988982e-06,93686.2043427426
2.38003448358293e-06,164754.989562368
2.30706971634794e-06,161950.2185437
2.00326807559561e-06,138810.52275162
2.56433503888674e-06,180489.846476176
2.81765548463306e-06,198373.048762638
1.73994996135625e-06,121211.776732028
7.12406721668237e-07,54076.1316012841
1.19588688493223e-06,83789.9135497683
2.27491714053988e-06,161381.378239491
1.95265045537161e-06,138085.237146781
5.33395015695746e-07,36106.7804920707
1.53718623439274e-07,10178.2555224136
2.04888478062619e-06,141515.611138504
7.53237072088036e-07,54445.2623195688
1.49901073118716e-06,104957.164915227
2.24024031753778e-06,158835.721388828
1.688000341969e-06,117557.983325392
2.49907749335389e-07,18419.5237109307
5.56740710350666e-07,41175.7104978897
6.57984552092757e-07,46572.4475415913
7.73592760934535e-07,53717.156956434
1.69621017585151e-06,117660.619479632
1.51189733947618e-06,103708.383521516
6.09480115092627e-07,41646.5824105521
2.02664530367061e-07,13179.9367366216
5.14296613424154e-07,38446.2574658457
2.95314393785581e-06,206324.881072098
1.40564084937442e-06,99123.6786897911
2.60203651410634e-06,179639.874275871
2.54625740000653e-06,174608.449248976
1.53455867238862e-06,104801.130069755
2.12006312538163e-06,146836.740207666
5.78256031238137e-07,39654.663671687
2.06519011478072e-06,145163.150601443
8.17153737789869e-07,60195.1203388236
2.49618629026245e-06,173699.535888961
2.5117239932673e-07,17134.5220276199
2.31941601865583e-06,163594.499524299
2.99810719705859e-07,22523.3870013145
2.64356771068293e-06,186036.053334529
9.12613554405011e-07,62235.3644164184
1.96318009449172e-06,134459.503597641
1.46250683586084e-06,101452.582457434
1.09890943578702e-06,79084.2843363761
1.93632549955049e-06,134364.459937279
2.84256894165371e-06,199178.936109539
1.23809242123866e-07,8799.17968949584
2.75655856764931e-06,193067.540747132
1.82724496506304e-06,125994.439304066
2.42194290230716e-06,170080.025317298
1.15162486030283e-06,77613.4146683322
1.41552892451284e-06,102099.797830584
2.60655225540349e-06,179925.823764241
1.24454390942947e-06,83430.231704286
1.60397870024726e-06,111878.45610374
6.05847692529987e-08,6385.7053930507
4.75794017514127e-07,31955.0581091317
1.9250595239244e-06,134651.607180009
2.15093070319163e-06,148225.907366085
1.7478028103535e-06,120063.333584036
4.29930108826832e-07,30742.2989925961
1.3362162857335e-06,92645.3130139507
1.06528429908957e-06,75019.5931183683
1.48698403210527e-06,104749.552343287
2.61098710366228e-06,184012.506013011
2.32758431597596e-06,161941.088956707
2.51968504167477e-07,17423.7312480974
2.67092759332369e-06,188879.998035354
1.41530145344947e-06,101092.26068382
2.231586434658e-06,153965.936764549
4.20117693793056e-07,29415.8240068868
2.01215857712114e-06,141569.998395821
7.08978052828374e-07,49280.1134928959
1.31514269142279e-06,94385.8653303184
5.05886102463132e-08,3517.26806703562
4.54831913791428e-07,29715.8573652097
2.76241479370859e-07,18178.937924743
7.19232518814775e-07,48267.4658853559
3.00054270072967e-07,19201.9310656902
2.07573007985869e-06,146466.586028667
8.71197066276581e-08,6771.94267556838
1.85322150187499e-06,130301.57727219
4.22123492476723e-07,30128.96229825
2.83548437153369e-06,197916.546757816
2.79928221932956e-06,194587.474473758
6.76509307562888e-07,49255.7361058054
1.84326389466909e-06,129103.901270334
8.40159584173753e-08,5659.37563602606
2.79536562915352e-06,198297.161367768
1.56896192457513e-06,109118.697933914
1.29669454253337e-07,10125.4170328713
1.02749997902441e-06,73653.3578225166
2.30548385583703e-07,15908.8780168078
1.17883331812008e-06,81899.1379350553
2.00977902648397e-06,142442.410347983
1.40966972412432e-06,98347.552862169
1.15116652415836e-06,78081.8917655725
3.57471136621394e-07,25015.7334928742
7.34817137080969e-07,52182.8506136203
3.00429863215053e-07,22015.8294390477
2.42249619496998e-06,172254.22390752
4.05719483954168e-07,30423.848119285
1.78612009964668e-06,127805.849814854
1.02822124076654e-06,70027.6435987949
6.7793515396555e-07,47923.9393963539
1.91840531847631e-06,132845.857179657
1.37100692813082e-06,94434.5506546887
1.20043640185368e-06,86604.7035605467
1.77855601467666e-06,124270.472897473
1.47380288547e-06,105443.931070778
9.10452625654682e-07,61679.7337056006
1.67718386329575e-06,118612.287094016
2.00849572965208e-06,138257.639372021
8.00794757605628e-08,3481.74012700683
1.39761518672303e-06,97700.9024010378
1.73049853750631e-07,11890.0901522124
5.59216242204333e-07,39092.3213010812
1.68152620223392e-06,118455.76579905
2.59856674579674e-06,182497.60455858
2.64841703756545e-06,184252.475765096
2.09832030415894e-07,13148.2405783239
1.25731525886012e-06,87551.6408442298
1.74901944901365e-06,122194.653429416
4.4120971365103e-07,31382.6248902917
2.29629665023432e-06,159648.652867221
2.23270577531172e-06,157338.411560183
2.71002304112038e-06,187957.457149489
2.54580362503291e-08,1925.94802355594
6.50052731967008e-07,46341.1013218452
2.48156014273597e-06,171546.323272346
2.01174015248081e-06,142849.793856179
2.68316956109547e-06,188406.501763015
1.715389635908e-07,12733.3107714445
1.79089189714933e-06,125352.359049879
1.70713972468102e-06,120809.599980336
1.07023249081597e-07,8271.69358590608
1.54056623073745e-06,106616.890076141
1.82856093392977e-06,127307.12861144
5.73879522606322e-07,38098.8787433231
8.19988749373989e-07,55023.7056582536
1.92104203889321e-06,136622.886098126
1.40490284279988e-06,97858.8178540886
2.57404097270498e-06,182856.440783493
1.02714529802757e-06,70294.5714515372
7.99978975164604e-07,55553.132847535
2.95459782103453e-06,208580.82338343
2.73340731039025e-06,188898.667839157
8.69782349969396e-08,6243.31134836981
2.3121858459197e-06,162985.999714038
3.31004321475609e-07,25587.3159651188
8.24555844881129e-08,7274.83283063974
8.21086547899047e-07,59875.8128071169
8.08037637183313e-07,57140.7890535098
2.45795628704089e-06,170317.806622965
2.13200173782851e-06,149837.898960291
2.94482828199604e-06,209984.929402018
2.13453870093546e-06,149526.714988156
1.25476665976814e-06,87068.4131979213
2.09678298283565e-06,147245.27793041
2.99837720155921e-06,211482.339513532
2.13042564768758e-06,146844.833288432
2.28504406794095e-06,160659.019619541
2.81509504557078e-06,197545.057761153
3.4095378393505e-07,24411.9956807076
2.11435288034318e-06,146857.340227923
2.55241787390235e-06,177102.389343661
2.86313580066268e-06,200970.627288114
6.32907869135098e-07,44931.3281236149
1.51178702317273e-06,104660.848042449
2.04166454293345e-06,141615.938183933
7.42403188504012e-07,51084.6795160761
1.80141858975082e-06,126042.544576943
7.72736347493998e-07,54970.2889316246
1.00037106159494e-06,71627.6939033287
1.3245560895326e-06,94609.5002451437
1.5875702962397e-06,111150.211020413
1.34809761487545e-06,94540.1702528119
1.47958655936379e-06,101566.702250584
8.95766268864878e-07,64481.1886073727
4.76895282067892e-07,33053.0650158047
1.42049931980518e-07,11130.2266458885
5.87936167475003e-07,40465.241517505
1.74583092451735e-06,120769.389405453
2.3583463434094e-06,162980.262461107
5.07742792328684e-07,38766.0711503409
3.25666073317945e-07,21482.5068559641
2.24787108164775e-06,155071.405163075
9.15474991611869e-07,66104.7875659596
2.85449831768206e-06,200240.959607663
2.14295391183112e-06,148913.267842293
9.80268141729093e-07,66491.9298499451
8.68628243381115e-07,60656.9888408459
1.57109515881393e-06,110653.112154596
2.37434004834628e-07,14438.9209117544
3.53029537935897e-07,25733.8145563667
5.27573643948578e-07,35017.1661649008
2.32417077991368e-06,161065.609707455
1.54157207780737e-06,111031.707171883
3.17013683233288e-08,610.535764286646
2.02054958241633e-06,144589.081078254
1.27107053598149e-06,89893.6020457152
1.53255709489139e-06,105865.648072548
6.42348730238807e-07,44881.1865618502
1.65534668518231e-06,115978.481127351
2.93745971925447e-06,207630.236093206
2.20334073017284e-07,14952.5911360275
8.51752198993292e-07,59398.8862707903
7.28992778582489e-07,50696.8025942606
7.45647932253539e-07,49774.7639779208
1.13611907269613e-06,76912.7156028413
2.4543293542325e-06,173262.140910633
2.73857606989316e-06,190321.970748354
6.0664526237692e-07,43824.959958552
1.62884981384434e-06,114774.746844804
1.91069691649644e-06,131633.265022459
1.56548242309153e-06,108225.46808164
1.30222918259076e-06,88732.3856634775
5.75926517577714e-07,40810.3125254432
1.46465807759772e-06,103316.161349051
1.20364448313399e-06,84290.8759800893
2.38669008750681e-06,167935.090630711
2.29081307748899e-06,160579.520407127
4.01996043617012e-07,29389.8798958946
2.65557157689203e-07,18511.8630169424
2.72446182968251e-06,191448.663807859
1.60652516689349e-06,112208.898279904
2.57340281184777e-06,179896.105041616
1.74453361699203e-07,13643.6307501566
1.57954684956489e-06,108761.149794643
1.61827954372871e-06,113606.964029469
2.58210609762645e-06,181757.867864046
2.92829994689123e-07,20924.3192194402
7.21336691027728e-07,50841.1591348679
1.21961494166104e-06,85274.5649249911
2.59752442625983e-06,181242.320496015
2.8166499452117e-06,198071.213188721
2.97817385878088e-06,208116.695931636
2.87758045937556e-06,203404.200151437
1.78252675330632e-08,-1237.58691584889
1.43125024361616e-07,8774.20225400073
4.42820457472766e-07,30075.9873805472
1.04658629031082e-06,74771.4240490549
2.48975409296088e-06,173527.005655465
2.67796858600644e-06,185650.015799458
5.60503218883749e-07,36155.3384165768
1.85899245485913e-06,128624.207350974
2.75208595519583e-06,190611.550017473
1.39119520779396e-06,95857.4067407362
3.10630715858352e-07,22993.932582335
1.37344095025387e-06,95712.1306666672
1.12738470686417e-06,78400.7148961057
1.73297398819802e-06,123166.25494922
1.31597605322131e-06,91780.3567944362
5.20377805611538e-08,6913.2305811776
2.98199320024101e-06,207734.740860689
1.63062071319171e-06,113745.726954982
1.42089226645383e-06,98867.7998991405
2.86385211451216e-06,200602.640392338
4.67581102761231e-07,33483.4949152664
5.67712807635745e-07,38356.8838612672
2.42404424718835e-06,170265.118614718
7.82493240075026e-07,54757.9558055039
2.39768131887458e-06,164828.068468285
8.14600448725508e-07,57338.4120071193
9.95628906750045e-08,7506.89707682795
1.55104417166015e-06,107433.870610483
5.90059302380584e-07,38171.4197375641
2.27353887879741e-06,160164.674860657
1.92359889969644e-06,137443.52808534
2.77080800393375e-06,192202.21860014
2.34896507179721e-06,165258.167739178
5.42327864522181e-07,37457.538343164
2.40047470999439e-06,169646.408134908
1.92521113444207e-06,135894.503444011
2.00685492528187e-06,144254.960981304
2.49678865791045e-06,175649.226337591
1.72147220756682e-06,118490.704433764
1.39801054305904e-06,93756.9212682137
1.90992310607618e-06,133801.280048699
8.93872286875077e-07,61148.7988706122
5.47791393261298e-07,38252.654848763
1.84976351421374e-06,132259.078992278
7.01545107256433e-07,48216.6511193441
2.3974532803982e-07,16722.5796631569
1.66255375576174e-09,-423.804904483767
1.8249582042002e-06,128115.156609892
1.08644635044071e-06,75175.393897438
2.25693291202037e-06,156017.27263145
1.12552919493931e-06,81433.8983477415
1.45801034471468e-06,103685.109299836
1.22125491844615e-06,85294.3635905431
1.95172437332804e-06,137619.527376239
1.0684174860449e-06,73898.2154820167
2.89130294982693e-06,201733.39345672
2.80844095979559e-06,196007.901183349
2.54408370797184e-06,176838.492087241
2.76090081171824e-06,192724.203713235
1.34741906537817e-06,93211.7724272228
1.60929119036848e-06,113077.125198574
2.22627777767473e-06,155472.821932412
2.08843777481562e-06,147158.59543031
2.67203578681641e-06,187140.183147968
2.14899308177009e-06,152447.840933856
2.99365412468538e-06,208544.175172235
1.04551739949477e-06,74438.3001844229
2.49899322671825e-06,175468.87517971
2.09290446849799e-06,148279.526738903
2.07415933564506e-06,144646.098752188
9.77506784534997e-07,67690.3124270611
2.35680537726907e-06,163625.644416123
2.7011280670428e-06,187568.537381247
6.55645384561689e-07,45901.1362281071
1.87649051135011e-06,132861.998393468
1.17640448730833e-06,82065.1783748356
2.96864435788463e-06,206214.709587702
1.43649844749504e-06,100012.532672844
6.84960521390828e-07,46556.3733857555
1.1455728756655e-06,81775.9974568199
1.96151516944988e-06,138103.342233435
2.28268114048729e-07,15231.6769938043
1.81080576066371e-06,125591.02211038
2.79367427753669e-06,197285.583806925
2.55108836297355e-06,180802.679530898
2.0302060997395e-07,14261.600787255
2.9801696362172e-06,206115.859089485
2.09618077111164e-06,144132.052044283
4.86842472942071e-07,37577.9858354699
3.72482675082705e-08,1505.50393059775
5.13847908876454e-07,35616.3511559505
2.51452776205722e-06,178086.43586291
6.49179748354912e-08,5038.65949258349
6.9944191085426e-07,48846.5564127747
2.27191678600463e-06,156741.181894731
1.75833160769441e-06,123642.577796038
2.34820713108058e-06,163851.938008802
2.23845151148036e-06,155204.311956406
1.51804161365414e-07,11851.1860833196
2.67753425728245e-06,184719.355111401
6.81095502846806e-07,45942.727233216
1.66017732068929e-06,115480.430804993
1.93286446958334e-06,135245.660294054
5.05884632655286e-07,36095.4191334169
2.92869377010292e-06,205819.916634541
1.46446786826193e-06,102618.339337867
1.7292808679218e-07,13425.7926344162
2.81178613433352e-06,196028.745715272
1.7588035295798e-06,122916.024307565
2.09757959394413e-06,147443.251817118
1.57552736980267e-06,109482.921434172
2.5042138643309e-06,174343.893393352
9.94003865796327e-08,6583.48811527862
8.05135095831443e-07,56509.4214671493
1.40894506920808e-06,98588.8901486466
2.2981084894113e-07,16569.3023968409
2.11772000797997e-06,148078.91068165
1.18099024216692e-06,83989.1627100141
8.18003970804432e-07,56486.242412725
1.01365404252368e-08,865.906476975413
2.15949093524986e-06,149681.214493042
2.50142792661859e-06,176110.484590552
1.1851216070445e-06,81882.1755330058
1.6926539311001e-06,117448.347161061
6.83059877788795e-07,47939.8475134008
1.8665929388404e-06,127207.911387338
3.64123749456016e-08,2827.08937899248
1.46593169129628e-06,101698.887011505
1.93261644552208e-06,134761.283721883
2.7545753196892e-06,195015.600835762
1.14400745136685e-06,80911.3433794717
2.29557060894309e-06,160506.771922304
1.7930610898305e-06,125841.653634299
2.78103633877524e-06,196491.540228624
1.19513302697829e-06,85393.537824526
9.57286019618964e-07,64430.2710596522
2.66142599608243e-06,185601.715190746
1.47733204224867e-07,9486.20898450023
4.0915617880103e-07,28021.4952032298
2.47213303752133e-07,14419.9194254491
2.52932986972921e-06,175436.613291672
3.18222701109582e-08,3241.16486326642
2.58497146649114e-06,181199.069194276
1.3538033861138e-06,94360.4750322897
1.20758365619122e-08,1252.46489207799
1.20493553163613e-06,85329.5136202464
5.60402523135107e-07,38313.9628759175
1.87320146241649e-06,131000.836635164
2.03807636976494e-06,141901.041111298
1.462582711215e-06,102661.011763974
1.2155857631901e-07,7763.08106046798
1.96838641310161e-06,137712.238831417
2.52611635081656e-06,176332.520597966
2.1609728319792e-06,152265.753651113
2.48987375686596e-06,174623.467578078
6.01528570652662e-07,41654.4676678779
2.66666381896945e-06,184529.45185687
9.66580351943888e-07,68100.1376126518
4.02144427559731e-08,3871.42506364556
2.53017493898721e-06,178381.340480372
2.82546380689418e-06,201655.399721656
1.96667459225205e-06,135004.454580181
6.94309891390274e-07,46428.2664113025
7.55233392847591e-07,53217.2240937185
1.39977862030686e-06,97249.4274549229
2.69349323880426e-06,187312.076586507
4.48792968442675e-07,31000.8794445078
2.47792100875046e-06,172247.512181873
8.73908426115451e-07,60156.9252328891
2.42575850828729e-06,173169.467095126
2.76081359280462e-06,191723.950192307
1.28248161598296e-06,87790.3987980798
1.09515196231659e-06,75902.4710793053
2.40666395691391e-06,169334.959673246
1.58844864713818e-06,112103.088160547
2.05334714538959e-06,140306.833148901
1.86848771088354e-06,129740.977395805
4.58666536934389e-07,33424.8458011119
2.53437108086869e-06,175073.743284247
5.87325334239409e-07,42738.8742480098
2.79684643221234e-06,195892.1620893
7.51713874266444e-07,51125.2949193633
2.20164291982123e-06,155871.303723346
8.53966180480776e-07,58351.6068807926
9.53356225760592e-07,66441.1873245243
9.30005558346916e-07,64385.459876187
2.24367676207825e-06,158031.857633187
1.67044535390818e-06,115297.079114584
2.64885736754249e-06,185300.948887648
9.22118157612135e-07,61810.5161730749
2.07597756617023e-06,146802.994489784
2.25884579898933e-06,157201.957531803
4.54446339089875e-07,30717.39028829
1.20176807195943e-06,84482.0463388232
1.44845248305123e-06,102925.166663869
1.06706216968312e-06,75651.1254402255
9.66337787907414e-07,67170.9989588751
2.05925968199293e-06,145689.972222616
6.47599192978466e-07,45138.2814522434
2.12817223575339e-06,147432.307705952
2.80513258917219e-06,197989.755929537
1.69559256353325e-06,118842.714622881
1.83430271021842e-06,128663.774912626
2.06798106372267e-07,15884.8790582971
2.59343071085348e-06,181999.681539133
8.56343361599597e-07,56730.2859691722
1.84515349658569e-06,130121.153714839
2.93733650923441e-06,205247.198807967
1.78650780171842e-06,125059.454849009
2.17412846239313e-06,151141.573704851
1.33595885467126e-06,92183.9701068664
1.81097530545172e-07,13366.6760028856
2.39279804846937e-06,167290.827351621
1.04996523791957e-07,7868.8117004532
2.10197348666356e-06,147938.520400698
6.87647194489108e-08,4102.90711479778
2.58691570973001e-06,181465.85073674
4.72908107498942e-07,34197.7229602228
1.54281448632765e-06,108606.92618213
1.79145211344944e-06,125576.314980066
1.37263622212024e-06,95362.5275718132
1.02229046804666e-06,71369.4812735902
1.40344288854292e-06,98105.7013458568
9.34247261643476e-07,64841.7863056364
1.31436704124259e-06,92838.4721576741
1.07673897299409e-06,74208.5970382098
1.69861447052144e-06,119553.196290014
7.1377248673495e-07,50836.8894117333
2.96596966474204e-06,206753.311073698
1.5026098601465e-06,104221.131831146
5.82486232243529e-07,42012.5494627047
1.43120024870182e-06,101331.160494117
2.59924538857447e-06,183933.097496353
6.54203793731868e-08,3419.83032789105
2.03866235732187e-06,140424.946307058
1.64390339038178e-06,119624.134897732
5.08673983110407e-07,34091.4612368998
2.45242931791476e-06,172740.522077351
1.10665386712202e-06,74719.8059722402
8.81406086446522e-07,62867.0187581202
2.4843755755707e-06,172551.103368887
1.91557513857499e-06,134750.727691326
2.69477725102447e-06,188767.10933994
1.8896511110136e-06,132569.698161653
2.22245297379635e-06,155051.067672133
2.50933768877884e-06,171915.958297411
1.64218907729811e-07,12231.0000069723
2.32814687660814e-06,163404.704185492
1.84111944554873e-06,129152.268771238
2.0852338954558e-07,12681.9220899201
1.52573376560615e-06,106751.06877818
2.47374233951862e-07,16703.4242446891
2.20784160516967e-06,153837.641612198
1.63950514169365e-06,115571.30385916
2.86072061223689e-06,197226.243976525
5.4940611471531e-07,38729.8979923655
1.81810035756114e-06,129377.191573576
6.34746403711474e-07,45375.1496691493
1.8421949541822e-06,130258.676306593
2.16794910708257e-06,150776.467548393
2.16691298798862e-06,152863.090204874
2.44522197204783e-06,169715.873556335
2.56065068387495e-06,175920.729125661
2.31815178801531e-07,16798.6141645813
1.02980147121721e-06,74064.433629765
2.06136756107942e-06,141959.794053739
1.49575886217364e-06,103845.65113917
5.72027840264375e-07,40438.8271860749
1.65812871050009e-06,115207.357935407
1.22230695829843e-06,86013.523889573
1.17011483296292e-06,80097.9431392094
2.42926115230699e-06,166871.665279112
1.22279500149654e-06,85820.6487039962
7.93635164412725e-08,7260.72262801446
1.74190016673274e-07,13053.5213515111
2.56873212507486e-06,181926.07606069
2.88180243003756e-06,199164.629056658
2.06522800936712e-06,146631.757379672
1.09310488230024e-06,76027.6987636563
2.81580094738418e-06,198200.459090746
1.98840925912721e-06,139102.593710927
2.53300064759801e-06,175681.801510071
2.29755691211103e-06,158200.831134969
1.13741794731778e-06,80007.2296885378
1.43610660255236e-06,96918.9839417997
5.58396463104298e-07,40739.1661762521
8.76042301322202e-07,60110.1642027283
2.33437698385957e-06,162639.216716325
2.68193517564932e-06,186528.677205892
2.17338126975424e-06,149488.022758412
1.39552108996991e-06,98386.1001029164
2.59527806819243e-07,18653.6613285295
1.70843846095345e-07,13688.7599778963
1.12297669383856e-06,75479.7479080211
1.39146515630299e-06,99960.4854631826
1.82736186663989e-06,127293.80736552
1.94685641609916e-08,3165.33155786646
2.96916867139892e-06,206882.060644635
1.09181665021213e-06,77240.1074825331
2.54428399140336e-06,178475.14193917
1.60490011699621e-06,112019.482766853
3.91318363600039e-07,25287.7908355862
2.39269665760357e-06,167912.17463948
2.12948122475963e-06,148339.958029287
1.58230825478768e-06,110767.069690911
1.54365927400134e-06,108417.101044848
2.62438817252784e-07,18831.688031012
1.96754684572162e-06,139472.127726883
2.7337354672629e-06,190510.005535089
2.79734757664075e-07,18895.7874323364
7.90534351946715e-07,54714.4740648495
2.7069239203263e-06,190472.011854548
8.5303172945938e-07,60667.4750934216
1.96183101653978e-06,138761.689071373
1.60445449482943e-06,114884.361685456
1.78898281501159e-06,124780.650937397
1.24736670473176e-06,91652.6065447854
8.99974411661133e-07,63952.0692403433
1.45600352189007e-07,8476.84001172064
2.23284281788249e-06,154876.970116624
2.23828038658268e-06,155335.368869774
2.01217722023617e-06,142258.214835226
1.93090136435886e-06,135543.198063239
7.31151396502579e-07,50498.7828626715
6.70348012988736e-08,6930.34942548079
2.42614619065632e-06,167165.813560335
1.47341560708748e-06,104906.281655863
9.20514392107855e-07,66511.57835939
3.0579572034171e-07,22467.658965946
1.88164772704165e-07,11094.0280035932
1.04660016538553e-06,74687.856830235
2.41421119430082e-06,168226.970223706
2.75617124800149e-06,192412.288587576
2.69025409383919e-06,188269.562112291
2.76000250424896e-06,193924.606668604
2.72317602938803e-06,192741.633325999
1.58167425480119e-06,111147.37452457
6.58246915670712e-07,49340.6639145719
2.39413974851046e-06,165861.285470193
6.41138924557737e-07,44691.7161109632
8.01621830269707e-07,56137.2042882338
6.99762965467645e-07,48224.810983543
1.54494721108742e-06,109311.252976492
9.6548252450724e-07,69148.3651148497
4.62468148876024e-07,32330.0368525348
1.35952023568165e-06,95550.4779394121
2.6217217163555e-06,183423.320668842
1.71165856484992e-06,118082.227223051
2.63500681766276e-06,184532.381309812
5.87616555237412e-07,41808.8914823068
5.00921621017662e-07,37125.7580437055
1.72673137709526e-06,118959.438265708
1.38998670463882e-06,97331.100468349
1.98051792494087e-06,136906.897723212
2.38388037308034e-06,165452.654284884
2.25392188695653e-06,158218.866575758
2.82678352097568e-06,197041.331666622
1.19476922747103e-06,84193.7825188885
6.19160226744542e-07,43388.8509436497
1.65273791984366e-06,114131.068444278
3.32229360573557e-07,23243.4927044942
8.66553369994894e-07,56368.7946064341
6.23664165789433e-07,40258.2269582917
1.18969115039124e-06,84144.6242992956
3.33649725006646e-07,26497.4199178625
9.55252336442935e-08,8497.1490265523
1.9703820138901e-06,136177.010760006
1.83074693486941e-06,126648.352668969
2.12507680811598e-06,149244.787692806
1.98115932081403e-06,139959.408670587
3.42884043427151e-07,23318.0659904448
8.73236644126939e-07,60682.3574147263
3.88579829701057e-07,26215.2539968822
2.52891720614569e-06,176452.251547632
2.24071096606657e-06,157287.454399066
6.04581008754727e-07,40166.699878893
1.02392772146968e-06,69687.489811651
2.89984497679264e-06,200483.526244151
1.78247807363895e-06,124587.820312517
2.40346679190347e-06,166897.245072024
7.93773104306187e-07,55563.2472123062
6.30158760537916e-07,47211.7388896553
2.35175078653965e-06,165665.386355227
2.05761736569432e-06,143286.414842581
2.04293378763529e-06,141681.97384272
1.65790374548758e-06,112990.926089785
1.69073502832965e-06,119169.350264263
2.20709251591876e-06,154852.522692679
8.10007443363586e-07,55611.6206476251
1.05830539757087e-06,75782.464825505
2.61491031156017e-06,184147.697014143
9.26595603036473e-07,63859.0869733751
1.6389287141379e-06,115613.462810387
2.10791839202005e-06,146072.807256926
2.99977448049953e-06,210816.612289419
1.305873994486e-06,90609.3668196366
1.28427862987483e-06,90023.6380523121
2.527765138301e-06,177093.085978313
2.41650933377959e-06,167864.619245018
2.19322764520365e-06,154342.240866624
1.38968891222709e-06,96079.4409761656
9.71817360482147e-07,66458.8054331079
1.82619144775455e-06,124964.250790413
2.62866987939492e-06,182742.515932825
2.65133237462576e-06,186404.410789246
3.25495035211315e-07,24912.410717935
1.28505085143945e-06,91456.3126484184
1.39416586859625e-06,99449.4001440446
2.93284610257126e-06,202963.277657921
2.03399404572775e-06,140088.94388646
1.22173925178621e-06,85928.5848237792
7.8173657956779e-08,11123.507917406
1.69615548029759e-06,116619.343961641
2.88227926915068e-07,18269.720872886
2.50334987204329e-06,174496.800071015
2.25755598171109e-06,159676.776629716
1.38152747972454e-06,92786.957185833
1.2876323386251e-06,91141.7759194099
2.69201689670631e-06,190466.006607358
8.65375051254385e-07,63796.7549728788
7.47059886320312e-07,53947.2473557708
2.81759229847729e-06,195681.590532793
2.42773751026045e-06,171047.69739399
2.46187677920158e-06,171645.830768797
5.85581442827777e-07,43117.2698215893
4.29887974292803e-07,29157.1351628411
7.80886494514047e-08,5167.49542286734
7.1112452675604e-07,46344.1626806283
2.32257147514297e-06,161077.940153042
7.20115256292449e-07,51504.5276100899
2.18730985078463e-06,155217.264232607
7.55724796102264e-07,53132.4461081216
1.18587749385202e-06,83090.475282188
2.94948686973423e-06,207928.618509001
7.34435193852407e-07,50601.7171156015
1.1291118818948e-06,79887.1636710503
9.03261541395641e-07,63128.3088516907
3.28874958990007e-07,23636.9561222433
1.46968242639247e-06,105554.57018557
1.13607198999901e-06,79422.0198986682
2.08466125742184e-06,145387.698674571
2.45278364085464e-06,173065.013571804
1.63274914348692e-06,115871.113956821
9.65892662620106e-08,8761.81579842879
1.85676706870416e-06,130128.006911639
1.66172190062818e-07,10512.7252708634
1.84906897079707e-06,128808.704005656
2.05508984780757e-06,141546.328618756
5.93302882852555e-07,43027.7777265531
2.45803844616531e-06,170718.547031381
2.73325539472215e-06,191724.229136602
2.43926089234146e-06,173389.900251973
9.15327570636246e-07,66146.626295784
1.7599290373369e-06,121828.842730828
2.74444544757368e-06,193834.488244493
9.6199417866855e-07,67539.7083623899
2.46008346679628e-06,173704.597712204
2.84253937850896e-08,3198.31791943185
1.09401083540288e-08,471.499091431841
2.2791349810169e-06,159009.509291193
2.28434274638136e-06,159763.527404142
2.36693156355688e-06,166964.527489731
2.79008051366449e-06,194820.187936517
3.53718935460853e-07,25793.7261655097
6.95954954951065e-07,51739.0155559208
2.71117476112142e-06,189211.929301052
5.3170859331706e-07,39574.6483534668
2.04668780272975e-06,144046.354492701
1.59138900012245e-06,112698.94951837
2.49581030554522e-07,14740.4007450179
8.55790985824599e-07,58352.1891184279
1.5611166493229e-06,108464.671483988
2.5570503500515e-06,178511.83479072
2.12261546884402e-06,145602.429220149
1.8656494843648e-06,132541.151514851
1.48809866982424e-06,103783.718958221
8.96051951442403e-07,66117.5362486867
3.57734733957784e-07,25392.2894743619
1.22722810369829e-06,84113.1197294086
8.55554817338777e-08,6310.85880383413
6.33167667800552e-07,46326.8803761423
1.29745012761798e-06,91228.8449363367
1.25581555701575e-06,86669.7876517929
1.32886292990977e-07,9826.7416722225
1.76718046057587e-06,123741.276166345
1.64905276755971e-06,114664.915286472
2.34312912062739e-07,15139.1276540179
2.82948915738132e-06,200282.380657332
2.9814833685258e-07,23742.7115609685
2.56450245371201e-06,179568.270780771
9.29195745017819e-10,-1590.32741629293
2.64684328513615e-06,184646.86149552
5.91591966129377e-08,2794.44688240083
2.27343609567635e-06,159185.553057799
1.08507243390076e-06,74449.8540361519
2.21465040040896e-06,152971.932360098
1.20523561627494e-06,84202.6587071903
2.12723766995525e-07,16019.6147225236
2.30252008618609e-06,163052.869042663
2.13758055964095e-07,15550.9413370293
2.76636130788365e-06,194724.269197251
1.52922107374984e-07,10125.0210629789
1.43797583331455e-06,100625.192583916
2.16910329255239e-06,153889.132403792
1.17973939437611e-06,82943.6725402473
6.51700423777304e-07,45182.4867873383
2.27727288418808e-06,159582.107222429
2.35288411436618e-06,167069.566309951
2.7680849518631e-06,194475.423582885
